LOCATION,UNIQUEID,TREND_Z,TREND_P,TREND_BIN,CATEGORY,PATTERN,PERC_HOT,PERC_COLD,TREND_Z_1,SUM_VALUE,MIN_VALUE,MAX_VALUE,MEAN_VALUE,STD_VALUE,MED_VALUE,END_DATE1_,END_DATE11,END_DATE_1,END_DATE_2,END_DATE_3,END_DATE_4,END_DATE_5,END_DATE_6,END_DATE_7,END_DATE_8,END_DATE_9,END_DAT_10,END_DAT_11,END_DAT_12,END_DAT_13,END_DAT_14,END_DAT_15,END_DAT_16,END_DAT_17,Shape__Are,Shape__Len,GlobalID
95648,95649,-4.548124286,5.41262E-06,-3,4,Persistent Hot Spot,100.000000000000000,0,-0.209913429,232.392727678000000,8.441818150610001,17.134545586300000,12.231196193600001,2.530280810660000,11.678181769600000,17.134545586300000,13.420000006900000,16.158181970800001,15.767272758500001,15.200000052000000,15.474545478800000,11.678181769600000,12.963636450299999,11.849090992300001,11.719999954900000,10.767272775800000,10.134545395600000,10.760000072800000,10.452727248500000,8.441818150610001,9.869090895219999,9.814545458010000,11.674545513500000,9.112727147879999,87090991.789100006222725,35978.590852000001178,{4365795c-2dc9-4825-a72f-6d8d39c02605}
95647,95648,-4.268239714,1.97022E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,-0.209913429,235.930909173999993,8.552727265790001,17.132727328200001,12.417416272300001,2.500574429370000,11.836363636400000,17.132727328200001,13.825454555900000,16.007272685699999,16.012727199899999,15.492727297000000,15.558181814699999,11.936363688400000,13.200000034700000,11.836363636400000,11.827272762000000,11.016363577400000,10.309090891800000,11.087272730700001,10.710909028500000,8.552727265790001,9.954545471879999,9.990909125590001,12.209090943800000,9.270909135989999,87179979.851600006222725,36001.726802500001213,{0807e9de-7fd2-41b9-a1a5-f0d8caf5ee34}
95646,95647,-4.198268571,2.68964E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,-0.139942286,237.990565911999994,8.601886785260000,17.024528323500000,12.525819258500000,2.503828934230000,11.952830116700000,17.024528323500000,14.109433929900000,16.198113171599999,16.109433929900000,15.667924575100001,15.711320769100000,11.952830116700000,13.290566084500000,11.833962386500000,11.983018767200001,11.141509272000000,10.313207608300001,11.277358576899999,10.869811417899999,8.601886785260000,10.024528269499999,10.109433893900000,12.360377329700000,9.411320704330000,87090990.531200006604195,35982.897075699998823,{479c599f-97d1-48f8-a34d-0f6e5f91fd98}
95645,95646,-4.128297428,3.65459E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,0,239.405660395000012,8.716981150070000,17.092452876999999,12.600297915500001,2.481416509260000,11.977358512200000,17.092452876999999,14.013207543600000,15.952830260700001,16.173584866100001,15.822641426700001,15.928301901199999,11.977358512200000,13.418867849000000,11.867924474300001,12.130188671999999,11.192452862600000,10.186792427600000,11.428301901199999,11.039622576699999,8.716981150070000,10.090566059300000,10.175471719700001,12.539622684699999,9.658490630819999,87179980.101600006222725,36006.047970999999961,{d947a9ee-c792-40f1-a250-70ab3e7401b5}
95644,95645,-3.918384,8.91446E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,0.279884571,225.849091087999994,8.170909127320000,15.679999975699999,11.886794267799999,2.300216581500000,11.341818237300000,15.679999975699999,13.054545471899999,15.045454562800000,15.341818202600001,15.005454479599999,15.070909084000000,11.341818237300000,12.747272751500001,11.243636339400000,11.483636353200000,10.459999968800000,9.612727303940000,10.794545503100000,10.387272678700000,8.170909127320000,9.641818202630001,9.756363660640000,11.834545499600001,9.176363684909999,87090991.535199999809265,35987.211252799999784,{6b593ce7-1588-45da-a80d-e5c207a74703}
95643,95644,-4.058326286,4.94257E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,0.559769143,224.670909222999995,8.101818275450000,15.534545499600000,11.824784695900000,2.260383789860000,11.358181832100000,15.534545499600000,12.650909129100000,14.987272713399999,15.212727321299999,14.776363632900001,15.016363612099999,11.396363587800000,12.832727224199999,11.194545451100000,11.358181832100000,10.499999982700000,9.669091068609999,10.750909094400001,10.307272668300000,8.101818275450000,9.805454514239999,9.590909056230000,11.925454521200001,9.060000038149999,87179978.843799993395805,36010.376339399997960,{5186c18e-9474-4dee-ba5e-40771a0f4956}
95642,95643,-3.918384,8.91446E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,0.489798,219.937037220999997,8.040740790190000,14.925925961200001,11.575633537900000,2.131220806650000,11.005555541400000,14.885185171100000,12.168518507900000,14.668518543199999,14.925925961200001,14.227777799000000,14.655555601500000,10.974074045800000,12.631481506200000,11.005555541400000,11.220370433899999,10.444444426800001,9.629629629629999,10.559259220400000,10.118518440800001,8.040740790190000,9.712963033610000,9.366666670200001,11.709259280500000,8.992592617320000,87090991.035199999809265,35991.532524100002775,{d4de6ce9-64de-47f5-9c5d-576d16ea2784}
95641,95642,-4.058326286,4.94257E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,0.769682571,233.152830096999992,8.447169888690000,16.147169796899998,12.271201584000000,2.271754752400000,11.752830181500000,16.147169796899998,12.864150910999999,15.473584894900000,15.726415112300000,15.094339604600000,15.318867953300000,11.656603777200001,13.490565965800000,11.752830181500000,11.971698113200000,11.081132025100001,10.379245272200000,11.254717017100001,10.550943284700001,8.447169888690000,10.294339611800000,9.749056618170000,12.298113175199999,9.601886893220000,87179980.601600006222725,36014.712791899997683,{63e5898a-2f25-4568-a1c7-0e91fe0a9b54}
95640,95641,-4.128297428,3.65459E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,0.559769143,234.783333249000009,8.488888934809999,16.433333326300001,12.357017539399999,2.309918222170000,11.901851848300000,16.433333326300001,13.287037090000000,15.701851827100000,15.648148183500000,15.222222222199999,15.412962931199999,11.522222148000001,13.466666698499999,11.901851848300000,12.007407453300001,11.240740670099999,10.520370324500000,11.344444327900000,10.614814881899999,8.488888934809999,10.390740712500000,9.755555523769999,12.257407471000000,9.566666673729999,87090989.519500002264977,35995.861149399999704,{914f2d2a-4472-400e-b557-66883d000dc7}
95639,95640,-4.128297428,3.65459E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,0.419826857,235.127778247999998,8.805555626200000,16.794444472700000,12.375146223600000,2.315383125040000,11.809259291000000,16.794444472700000,13.337037086500001,15.661111142899999,15.733333428700000,15.129629717900000,15.137037065299999,11.618518458500001,13.457407421499999,11.809259291000000,12.070370356200000,11.190740726600000,10.633333347500001,11.392592589100000,10.587037068800001,8.805555626200000,10.359259181600001,9.801851926030000,12.385185241700000,9.224074098799999,87179980.105499997735023,36019.056329899998673,{44ddb0cc-ddb2-46fa-a414-207c3957e65d}
95638,95639,-4.198268571,2.68964E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,0.559769143,229.514285683999987,8.526785799440001,16.441071459200000,12.079699246500001,2.274783486990000,11.549999952300000,16.441071459200000,13.048214299300000,15.351785710900000,15.371428574799999,14.580357057700001,14.875000051100001,11.383928588500000,13.028571503500000,11.549999952300000,11.619642802600000,10.942857112200000,10.417857119000001,11.082142778800000,10.257142765199999,8.526785799440001,10.137499962500000,9.521428636140000,12.376785772200000,9.001785738130000,87090991.277300000190735,36000.197869600000558,{a5896289-4218-42e2-b68d-eeb4bd6fd4b8}
