GEOID,GEOG,F2000_POP,F2010_POP,F2020_POP,F2020_HH,TOT_POP,UND5,A5_19,A20_34,A35_49,A50_64,A65_74,A75_84,OV85,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,TOT_WRKR16OV,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,AGG_TT,NO_VEH,ONE_VEH,TWO_VEH,THREEOM_VEH,POP_25OV,LT_HS,HS,SOME_COLL,ASSOC,BACH,GRAD_PROF,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,INCPERCAP,TOT_HH,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_5_9UN,HU_10_19UN,HU_GT_19UN,HU_MOBILE,MED_ROOMS,HA_AFT2010,HA_90_10,HA_70_90,HA_40_70,HA_BEF1940,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,HV_LT_150K,HV_500_1M,HV_GT_1M,MED_HV,RENT_LT500,RENT_500_999,RENT_1000_1499,RENT_1500_2499,RENT_GT2500,MED_RENT,COMPUTER,ONLY_SMARTPHONE,NO_COMPUTER,INTERNET,BROADBAND,NO_INTERNET,DISAB_ONE,DISAB_TWOMOR,DISAB_ANY,DIS_HEAR,DIS_VIS,DIS_COG,DIS_AMB,DIS_SLFCARE,POP_18OV,DIS_INDPLIV,DIS_UND18,DIS_18_64,DIS_65_75,DIS_75OV,UNINSURED,DIS_UNINSURED,TOT_EMP_RES,RAC_NAICS1_TYPE,RAC_NAICS2_TYPE,RAC_NAICS3_TYPE,RAC_NAICS4_TYPE,RAC_NAICS5_TYPE,RAC_NAICS1_COUNT,RAC_NAICS2_COUNT,RAC_NAICS3_COUNT,RAC_NAICS4_COUNT,RAC_NAICS5_COUNT,RES_GEOG1_TYPE,RES_GEOG2_TYPE,RES_GEOG3_TYPE,RES_GEOG4_TYPE,RES_GEOG5_TYPE,RES_GEOG1_CT,RES_GEOG2_CT,RES_GEOG3_CT,RES_GEOG4_CT,RES_GEOG5_CT,TOT_EMP_WORK,WAC_NAICS1_TYPE,WAC_NAICS2_TYPE,WAC_NAICS3_TYPE,WAC_NAICS4_TYPE,WAC_NAICS5_TYPE,WAC_NAICS1_COUNT,WAC_NAICS2_COUNT,WAC_NAICS3_COUNT,WAC_NAICS4_COUNT,WAC_NAICS5_COUNT,WORK_GEOG1_TYPE,WORK_GEOG2_TYPE,WORK_GEOG3_TYPE,WORK_GEOG4_TYPE,WORK_GEOG5_TYPE,WORK_GEOG1_CT,WORK_GEOG2_CT,WORK_GEOG3_CT,WORK_GEOG4_CT,WORK_GEOG5_CT,AVG_VMT,TOT_ACRES,SF,Sfperc,MF,Mfperc,MIX,MIXperc,COMM,COMMperc,INST,INSTperc,IND,INDperc,TRANS,TRANSperc,AG,Agperc,OPEN_,OPENperc,VACANT,VACperc,CT_1PHH,CT_2PHH,CT_3PHH,CT_4MPHH,CT_FAM_HH,CT_SP_WCHILD,CT_NONFAM_HH,HCUND20K,HCUND20K_LT20PCT,HCUND20K_20_29PCT,HCUND20K_30MPCT,HC20Kto49K,HC20Kto49K_LT20PCT,HC20Kto49K_20_29PCT,HC20Kto49K_30MPCT,HC50Kto75K,HC50Kto75K_LT20PCT,HC50Kto75K_20_29PCT,HC50Kto75K_30MPCT,HCOV75K,HCOV75K_LT20PCT,HCOV75K_20_29PCT,HCOV75K_30MPCT,NATIVE,FOR_BORN,POP_OV5,NOT_ENGLISH,LING_ISO,ENGLISH,SPANISH,SLAVIC,CHINESE,TAGALOG,ARABIC,KOREAN,OTHER_ASIAN,OTHER_EURO,OTHER_UNSPEC,F2000_WHITE,F2000_HISP,F2000_BLACK,F2000_ASIAN,F2000_OTHER
1,Rogers Park,63484.000000000000000,54991.000000000000000,55628.000000000000000,26402.000000000000000,54388.000000000000000,2829.000000000000000,7434.000000000000000,15995.000000000000000,11901.000000000000000,9834.000000000000000,4239.000000000000000,1651.000000000000000,505.000000000000000,36.156983930778701,24262.000000000000000,11466.000000000000000,12650.000000000000000,3136.000000000000000,2874.000000000000000,51001.000000000000000,46958.000000000000000,32809.000000000000000,30776.000000000000000,2027.000000000000000,14149.000000000000000,30174.000000000000000,5742.000000000000000,24432.000000000000000,11434.000000000000000,1487.000000000000000,8771.000000000000000,2226.000000000000000,514.000000000000000,897905.000000000000000,9832.000000000000000,11793.000000000000000,3920.000000000000000,433.000000000000000,38574.000000000000000,3980.000000000000000,6026.000000000000000,6436.000000000000000,2343.000000000000000,11906.000000000000000,7883.000000000000000,5434.000000000000000,5799.000000000000000,4643.000000000000000,3733.000000000000000,3578.000000000000000,2791.000000000000000,59553.862894450503518,37894.535890269900847,25978.000000000000000,6962.000000000000000,19016.000000000000000,2764.000000000000000,28742.000000000000000,1467.000000000000000,447.000000000000000,1011.000000000000000,3189.000000000000000,6880.000000000000000,4118.000000000000000,11454.000000000000000,176.000000000000000,4.414080796252930,733.000000000000000,1866.000000000000000,3973.000000000000000,8057.000000000000000,14113.000000000000000,1941.106346483710013,14019.000000000000000,9095.000000000000000,4389.000000000000000,905.000000000000000,334.000000000000000,956.000000000000000,1165.000000000000000,91.000000000000000,267917.304747320013121,982.000000000000000,3300.000000000000000,8554.000000000000000,5310.000000000000000,430.000000000000000,1273.666751722380013,24770.000000000000000,2189.000000000000000,1208.000000000000000,24190.000000000000000,23205.000000000000000,1788.000000000000000,4485.000000000000000,2675.000000000000000,7160.000000000000000,761.000000000000000,1121.000000000000000,3828.000000000000000,3010.000000000000000,849.000000000000000,44926.000000000000000,2193.000000000000000,183.000000000000000,5232.000000000000000,1045.000000000000000,700.000000000000000,6569.000000000000000,577.000000000000000,21617.000000000000000,Health Care,Professional,Education,Retail Trade,Accommodation and Food Service,3782.000000000000000,2417.000000000000000,2296.000000000000000,1992.000000000000000,1954.000000000000000,Outside of Chicago,The Loop,Near North Side,Near West Side,Rogers Park,8512.000000000000000,3752.000000000000000,2196.000000000000000,1149.000000000000000,1079.000000000000000,10608.000000000000000,Education,Health Care,Manufacturing,Accommodation and Food Service,Retail Trade,3005.000000000000000,2579.000000000000000,2490.000000000000000,936.000000000000000,618.000000000000000,Outside of Chicago,Rogers Park,West Ridge,Edgewater,Uptown,4817.000000000000000,1079.000000000000000,620.000000000000000,432.000000000000000,244.000000000000000,6696.742951000000176,1175.933901928560090,147.427951870730993,0.125370951,371.646667456580019,0.316043841,22.201754231455102,0.018880104,60.058271194066201,0.051072829,80.503374662479601,0.068459098,49.884930120102503,0.042421543,376.527640825798017,0.320194562,0,0,64.768623910021006,0.055078456,2.914687657324570,0.002478615,12373.000000000000000,7987.000000000000000,2804.000000000000000,2814.000000000000000,9861.000000000000000,1276.000000000000000,16117.000000000000000,3752.000000000000000,109.000000000000000,465.000000000000000,3178.000000000000000,6665.000000000000000,387.000000000000000,1056.000000000000000,5222.000000000000000,4631.000000000000000,633.000000000000000,2160.000000000000000,1838.000000000000000,10087.000000000000000,6544.000000000000000,2883.000000000000000,660.000000000000000,41063.000000000000000,13325.000000000000000,51559.000000000000000,16968.000000000000000,7469.000000000000000,34591.000000000000000,9394.000000000000000,1105.000000000000000,239.000000000000000,433.000000000000000,187.000000000000000,114.000000000000000,420.000000000000000,2534.000000000000000,2542.000000000000000,20170.000000000000000,17639.000000000000000,18767.000000000000000,4063.000000000000000,2845.000000000000000
2,West Ridge,73199.000000000000000,71942.000000000000000,77122.000000000000000,26493.000000000000000,78227.000000000000000,5503.000000000000000,17889.000000000000000,13482.000000000000000,15881.000000000000000,14013.000000000000000,7177.000000000000000,3002.000000000000000,1280.000000000000000,37.148407521105099,30298.000000000000000,17106.000000000000000,9155.000000000000000,17031.000000000000000,4637.000000000000000,76530.000000000000000,59186.000000000000000,37357.000000000000000,34647.000000000000000,2710.000000000000000,21829.000000000000000,32944.000000000000000,4099.000000000000000,28845.000000000000000,19472.000000000000000,3275.000000000000000,3777.000000000000000,1544.000000000000000,777.000000000000000,904995.000000000000000,3683.000000000000000,12277.000000000000000,8100.000000000000000,2241.000000000000000,51172.000000000000000,8130.000000000000000,10676.000000000000000,8028.000000000000000,2782.000000000000000,13396.000000000000000,8160.000000000000000,4354.000000000000000,5078.000000000000000,4275.000000000000000,4013.000000000000000,3797.000000000000000,4784.000000000000000,71524.771024146495620,33270.215705574802996,26301.000000000000000,12972.000000000000000,13329.000000000000000,2371.000000000000000,28672.000000000000000,5931.000000000000000,1194.000000000000000,3480.000000000000000,6360.000000000000000,4434.000000000000000,2137.000000000000000,5084.000000000000000,52.000000000000000,5.488384188626910,305.000000000000000,1812.000000000000000,3303.000000000000000,12411.000000000000000,10841.000000000000000,1950.455557458469912,5887.000000000000000,10562.000000000000000,9167.000000000000000,2082.000000000000000,974.000000000000000,2677.000000000000000,2366.000000000000000,305.000000000000000,301236.399604352016468,401.000000000000000,1285.000000000000000,5956.000000000000000,4888.000000000000000,337.000000000000000,1412.756280681489898,25059.000000000000000,2826.000000000000000,1242.000000000000000,24181.000000000000000,23244.000000000000000,2120.000000000000000,3436.000000000000000,3460.000000000000000,6896.000000000000000,1212.000000000000000,1036.000000000000000,2983.000000000000000,3430.000000000000000,1356.000000000000000,55482.000000000000000,3325.000000000000000,523.000000000000000,3213.000000000000000,1438.000000000000000,1722.000000000000000,10866.000000000000000,382.000000000000000,26236.000000000000000,Health Care,Retail Trade,Professional,Education,Accommodation and Food Service,5076.000000000000000,2650.000000000000000,2407.000000000000000,2281.000000000000000,2214.000000000000000,Outside of Chicago,The Loop,Near North Side,West Ridge,Near West Side,12139.000000000000000,3509.000000000000000,1750.000000000000000,1417.000000000000000,985.000000000000000,10266.000000000000000,Health Care,Professional,Retail Trade,Accommodation and Food Service,Other Service,4723.000000000000000,1470.000000000000000,1254.000000000000000,697.000000000000000,446.000000000000000,Outside of Chicago,West Ridge,Rogers Park,Edgewater,Lake View,4826.000000000000000,1417.000000000000000,391.000000000000000,258.000000000000000,194.000000000000000,11277.434440000000905,2259.621094739859927,553.184024254666951,0.244812737,519.277808648225005,0.229807471,27.294310320821999,0.012079154,136.807445051929989,0.060544418,166.868880180436008,0.073848169,3.352185816011310,0.001483517,655.721962253570041,0.290191114,0,0,188.533111620104989,0.083435719,8.581366594092200,0.003797702,6871.000000000000000,7139.000000000000000,3773.000000000000000,8518.000000000000000,17779.000000000000000,2764.000000000000000,8522.000000000000000,2745.000000000000000,60.000000000000000,150.000000000000000,2535.000000000000000,5975.000000000000000,395.000000000000000,802.000000000000000,4778.000000000000000,4275.000000000000000,1074.000000000000000,1393.000000000000000,1808.000000000000000,12476.000000000000000,8457.000000000000000,2864.000000000000000,1155.000000000000000,48068.000000000000000,30159.000000000000000,72724.000000000000000,39763.000000000000000,18257.000000000000000,32961.000000000000000,13051.000000000000000,3918.000000000000000,624.000000000000000,780.000000000000000,1491.000000000000000,352.000000000000000,4301.000000000000000,11256.000000000000000,3990.000000000000000,36403.000000000000000,11353.000000000000000,4962.000000000000000,16347.000000000000000,4134.000000000000000
77,Edgewater,62198.000000000000000,56521.000000000000000,56296.000000000000000,30466.000000000000000,56146.000000000000000,1890.000000000000000,6082.000000000000000,16643.000000000000000,12626.000000000000000,9931.000000000000000,4864.000000000000000,2853.000000000000000,1257.000000000000000,38.416996047430800,30039.000000000000000,8648.000000000000000,6930.000000000000000,7112.000000000000000,3417.000000000000000,52936.000000000000000,50824.000000000000000,36159.000000000000000,33708.000000000000000,2409.000000000000000,14665.000000000000000,33234.000000000000000,8393.000000000000000,24841.000000000000000,10953.000000000000000,1478.000000000000000,9744.000000000000000,2088.000000000000000,578.000000000000000,886535.000000000000000,11555.000000000000000,14004.000000000000000,3756.000000000000000,670.000000000000000,44082.000000000000000,2858.000000000000000,5993.000000000000000,5792.000000000000000,2362.000000000000000,14812.000000000000000,12265.000000000000000,5196.000000000000000,5992.000000000000000,4694.000000000000000,3690.000000000000000,4543.000000000000000,5870.000000000000000,70188.424089433799963,54965.846738859399920,29985.000000000000000,11293.000000000000000,18692.000000000000000,2974.000000000000000,32959.000000000000000,2494.000000000000000,522.000000000000000,1775.000000000000000,3196.000000000000000,4504.000000000000000,2382.000000000000000,18029.000000000000000,57.000000000000000,4.279417794177940,674.000000000000000,2035.000000000000000,6628.000000000000000,9315.000000000000000,14307.000000000000000,1948.040340488530092,17591.000000000000000,9377.000000000000000,4260.000000000000000,1326.000000000000000,405.000000000000000,1193.000000000000000,2440.000000000000000,446.000000000000000,307967.342342342017218,1048.000000000000000,2980.000000000000000,7398.000000000000000,5731.000000000000000,1094.000000000000000,1333.441934549669895,28970.000000000000000,1849.000000000000000,1015.000000000000000,28369.000000000000000,26404.000000000000000,1616.000000000000000,2910.000000000000000,2640.000000000000000,5550.000000000000000,1334.000000000000000,704.000000000000000,2647.000000000000000,2800.000000000000000,855.000000000000000,49586.000000000000000,2169.000000000000000,79.000000000000000,3031.000000000000000,845.000000000000000,1595.000000000000000,5466.000000000000000,269.000000000000000,24992.000000000000000,Professional,Health Care,Education,Accommodation and Food Service,Finance,3535.000000000000000,3527.000000000000000,2604.000000000000000,2311.000000000000000,1916.000000000000000,Outside of Chicago,The Loop,Near North Side,Near West Side,Edgewater,8208.000000000000000,5271.000000000000000,3087.000000000000000,1603.000000000000000,942.000000000000000,6719.000000000000000,Retail Trade,Accommodation and Food Service,Health Care,Professional,Other Service,1295.000000000000000,1267.000000000000000,828.000000000000000,636.000000000000000,543.000000000000000,Outside of Chicago,Edgewater,Rogers Park,West Ridge,Uptown,2465.000000000000000,942.000000000000000,347.000000000000000,279.000000000000000,272.000000000000000,6027.751521000000139,1111.664641297380058,153.306470086943989,0.137907121,349.813632162333988,0.314675505,27.212403580924700,0.024478968,77.050886364583505,0.069311268,64.540746834660297,0.058057749,4.879523830619480,0.004389385,355.911069293922992,0.320160466,0,0,73.377794568062598,0.066007132,5.572114575326730,0.005012406,16004.000000000000000,9516.000000000000000,2267.000000000000000,2198.000000000000000,9487.000000000000000,658.000000000000000,20498.000000000000000,3486.000000000000000,100.000000000000000,491.000000000000000,2895.000000000000000,7134.000000000000000,373.000000000000000,1258.000000000000000,5503.000000000000000,4597.000000000000000,768.000000000000000,1803.000000000000000,2026.000000000000000,14001.000000000000000,8768.000000000000000,4156.000000000000000,1077.000000000000000,41824.000000000000000,14322.000000000000000,54256.000000000000000,17424.000000000000000,6889.000000000000000,36832.000000000000000,5963.000000000000000,2481.000000000000000,1056.000000000000000,1021.000000000000000,249.000000000000000,157.000000000000000,1197.000000000000000,4117.000000000000000,1183.000000000000000,29782.000000000000000,12176.000000000000000,10564.000000000000000,7172.000000000000000,2504.000000000000000
3,Uptown,63551.000000000000000,56362.000000000000000,57182.000000000000000,32215.000000000000000,57331.000000000000000,2393.000000000000000,4229.000000000000000,19523.000000000000000,14419.000000000000000,9923.000000000000000,3360.000000000000000,2352.000000000000000,1132.000000000000000,36.892267267267300,29195.000000000000000,8025.000000000000000,11470.000000000000000,5970.000000000000000,2671.000000000000000,55173.000000000000000,51769.000000000000000,39148.000000000000000,37456.000000000000000,1692.000000000000000,12621.000000000000000,36887.000000000000000,9662.000000000000000,27225.000000000000000,11732.000000000000000,910.000000000000000,11145.000000000000000,2759.000000000000000,679.000000000000000,954575.000000000000000,13531.000000000000000,15536.000000000000000,3148.000000000000000,428.000000000000000,46995.000000000000000,3894.000000000000000,5406.000000000000000,6773.000000000000000,2705.000000000000000,16190.000000000000000,12027.000000000000000,7260.000000000000000,4951.000000000000000,5582.000000000000000,4331.000000000000000,4715.000000000000000,5804.000000000000000,68444.460944460894098,52004.240376061803545,32643.000000000000000,9493.000000000000000,23150.000000000000000,2963.000000000000000,35606.000000000000000,1427.000000000000000,468.000000000000000,1306.000000000000000,2025.000000000000000,6909.000000000000000,3126.000000000000000,20329.000000000000000,16.000000000000000,4.145579612088410,1811.000000000000000,3676.000000000000000,5630.000000000000000,8579.000000000000000,15910.000000000000000,1947.461568782030099,19015.000000000000000,11004.000000000000000,4556.000000000000000,714.000000000000000,317.000000000000000,1034.000000000000000,1289.000000000000000,551.000000000000000,341831.194471866008826,2671.000000000000000,3654.000000000000000,7958.000000000000000,7111.000000000000000,1500.000000000000000,1321.004796768489996,31301.000000000000000,3110.000000000000000,1342.000000000000000,30332.000000000000000,28637.000000000000000,2311.000000000000000,4290.000000000000000,3703.000000000000000,7993.000000000000000,1676.000000000000000,1593.000000000000000,3751.000000000000000,4058.000000000000000,1429.000000000000000,49901.000000000000000,2998.000000000000000,151.000000000000000,4878.000000000000000,1315.000000000000000,1649.000000000000000,5878.000000000000000,871.000000000000000,26350.000000000000000,Professional,Health Care,Education,Accommodation and Food Service,Finance,4036.000000000000000,3791.000000000000000,2355.000000000000000,2329.000000000000000,2264.000000000000000,Outside of Chicago,The Loop,Near North Side,Near West Side,Uptown,7755.000000000000000,6157.000000000000000,3626.000000000000000,1907.000000000000000,1132.000000000000000,11014.000000000000000,Health Care,Retail Trade,Education,Accommodation and Food Service,Real Estate,4963.000000000000000,1051.000000000000000,975.000000000000000,971.000000000000000,829.000000000000000,Outside of Chicago,Uptown,Edgewater,West Ridge,Rogers Park,3428.000000000000000,1132.000000000000000,550.000000000000000,521.000000000000000,428.000000000000000,5419.641295000000355,1487.390840536359974,87.010799448963795,0.058498948,354.587822968973001,0.238395863,31.758621146343401,0.0213519,63.032889270166400,0.042378162,236.676426848267994,0.15912188,7.514720173630960,0.005052283,347.845226695039003,0.233862692,0,0,348.796018011878004,0.234501927,10.168315973094700,0.006836344,18212.000000000000000,10016.000000000000000,2544.000000000000000,1871.000000000000000,9738.000000000000000,1247.000000000000000,22905.000000000000000,5039.000000000000000,214.000000000000000,720.000000000000000,4105.000000000000000,6170.000000000000000,699.000000000000000,1295.000000000000000,4176.000000000000000,5536.000000000000000,773.000000000000000,2079.000000000000000,2684.000000000000000,14766.000000000000000,8801.000000000000000,4564.000000000000000,1401.000000000000000,43932.000000000000000,13399.000000000000000,54938.000000000000000,17109.000000000000000,6706.000000000000000,37829.000000000000000,5148.000000000000000,1911.000000000000000,517.000000000000000,440.000000000000000,490.000000000000000,340.000000000000000,2371.000000000000000,2494.000000000000000,3398.000000000000000,26784.000000000000000,12674.000000000000000,13415.000000000000000,8206.000000000000000,2472.000000000000000
4,Lincoln Square,44574.000000000000000,39493.000000000000000,40494.000000000000000,19143.000000000000000,41673.000000000000000,2248.000000000000000,5572.000000000000000,11667.000000000000000,11087.000000000000000,6451.000000000000000,2613.000000000000000,1399.000000000000000,636.000000000000000,36.234223522955901,25378.000000000000000,8272.000000000000000,1850.000000000000000,3823.000000000000000,2350.000000000000000,41258.000000000000000,35224.000000000000000,27669.000000000000000,26140.000000000000000,1505.000000000000000,7555.000000000000000,25774.000000000000000,6432.000000000000000,19342.000000000000000,9823.000000000000000,1405.000000000000000,6170.000000000000000,1521.000000000000000,423.000000000000000,687700.000000000000000,4559.000000000000000,10435.000000000000000,4064.000000000000000,612.000000000000000,31679.000000000000000,1817.000000000000000,3557.000000000000000,3653.000000000000000,1290.000000000000000,12586.000000000000000,8776.000000000000000,2096.000000000000000,2991.000000000000000,3040.000000000000000,2295.000000000000000,3767.000000000000000,5481.000000000000000,93605.664488017398980,60914.376334797103482,19670.000000000000000,8037.000000000000000,11633.000000000000000,1229.000000000000000,20899.000000000000000,3084.000000000000000,428.000000000000000,2847.000000000000000,4318.000000000000000,4593.000000000000000,2313.000000000000000,3287.000000000000000,29.000000000000000,5.184657730971760,883.000000000000000,2040.000000000000000,2181.000000000000000,5687.000000000000000,10108.000000000000000,1941.714357429719939,6440.000000000000000,7997.000000000000000,4245.000000000000000,1349.000000000000000,868.000000000000000,302.000000000000000,2742.000000000000000,749.000000000000000,454010.462074977986049,73.000000000000000,839.000000000000000,4687.000000000000000,5110.000000000000000,713.000000000000000,1516.872551973490090,19156.000000000000000,838.000000000000000,514.000000000000000,18839.000000000000000,18332.000000000000000,831.000000000000000,1559.000000000000000,1420.000000000000000,2979.000000000000000,581.000000000000000,456.000000000000000,1513.000000000000000,1327.000000000000000,635.000000000000000,34183.000000000000000,1288.000000000000000,84.000000000000000,1418.000000000000000,549.000000000000000,928.000000000000000,3704.000000000000000,176.000000000000000,19514.000000000000000,Professional,Health Care,Education,Finance,Accommodation and Food Service,2987.000000000000000,2661.000000000000000,1996.000000000000000,1624.000000000000000,1527.000000000000000,Outside of Chicago,The Loop,Near North Side,Near West Side,Lincoln Square,6193.000000000000000,4584.000000000000000,2135.000000000000000,1282.000000000000000,838.000000000000000,9295.000000000000000,Health Care,Accommodation and Food Service,Retail Trade,Professional,Manufacturing,4046.000000000000000,933.000000000000000,930.000000000000000,762.000000000000000,475.000000000000000,Outside of Chicago,Lincoln Square,West Ridge,Albany Park,Edgewater,3510.000000000000000,838.000000000000000,444.000000000000000,326.000000000000000,306.000000000000000,7752.129361999999674,1638.024060341469976,234.429338910984995,0.143117152,343.050898138693015,0.209429706,36.213811562149601,0.022108229,55.188665981077698,0.033692219,386.652749451733996,0.236048272,38.797761111529603,0.023685709,456.691675983612015,0.278806452,0,0,82.685699173436504,0.050478928,4.313460028250190,0.002633331,7702.000000000000000,6632.000000000000000,2664.000000000000000,2672.000000000000000,9218.000000000000000,740.000000000000000,10452.000000000000000,1313.000000000000000,12.000000000000000,16.000000000000000,1285.000000000000000,3526.000000000000000,10.000000000000000,211.000000000000000,3305.000000000000000,3031.000000000000000,357.000000000000000,1293.000000000000000,1381.000000000000000,11448.000000000000000,7189.000000000000000,3305.000000000000000,954.000000000000000,32472.000000000000000,9201.000000000000000,39425.000000000000000,11917.000000000000000,5344.000000000000000,27508.000000000000000,5933.000000000000000,932.000000000000000,313.000000000000000,1065.000000000000000,79.000000000000000,69.000000000000000,971.000000000000000,2095.000000000000000,460.000000000000000,23716.000000000000000,11831.000000000000000,1342.000000000000000,5921.000000000000000,1764.000000000000000
5,North Center,31895.000000000000000,31867.000000000000000,35114.000000000000000,14931.000000000000000,35408.000000000000000,3342.000000000000000,6161.000000000000000,8335.000000000000000,9654.000000000000000,5104.000000000000000,1803.000000000000000,660.000000000000000,349.000000000000000,34.836145756908799,25892.000000000000000,4699.000000000000000,775.000000000000000,2189.000000000000000,1853.000000000000000,35331.000000000000000,26761.000000000000000,21749.000000000000000,20890.000000000000000,851.000000000000000,5012.000000000000000,20594.000000000000000,7001.000000000000000,13593.000000000000000,7558.000000000000000,1045.000000000000000,3683.000000000000000,1039.000000000000000,268.000000000000000,466385.000000000000000,1951.000000000000000,7633.000000000000000,4504.000000000000000,578.000000000000000,24758.000000000000000,670.000000000000000,1389.000000000000000,2306.000000000000000,816.000000000000000,11180.000000000000000,8397.000000000000000,1209.000000000000000,941.000000000000000,1243.000000000000000,1438.000000000000000,2749.000000000000000,7086.000000000000000,145156.862745098012965,89169.030925214596209,14666.000000000000000,8224.000000000000000,6442.000000000000000,1332.000000000000000,15998.000000000000000,4437.000000000000000,521.000000000000000,2814.000000000000000,3914.000000000000000,1727.000000000000000,983.000000000000000,1582.000000000000000,20.000000000000000,5.610696517412940,1591.000000000000000,3510.000000000000000,750.000000000000000,1942.000000000000000,8205.000000000000000,1938.744667885440094,2862.000000000000000,5947.000000000000000,3943.000000000000000,1845.000000000000000,1401.000000000000000,69.000000000000000,3736.000000000000000,2402.000000000000000,710953.769262806978077,158.000000000000000,381.000000000000000,1631.000000000000000,3253.000000000000000,872.000000000000000,1747.593718338400095,14364.000000000000000,432.000000000000000,302.000000000000000,14200.000000000000000,13907.000000000000000,466.000000000000000,1254.000000000000000,859.000000000000000,2113.000000000000000,599.000000000000000,383.000000000000000,773.000000000000000,873.000000000000000,421.000000000000000,26086.000000000000000,656.000000000000000,283.000000000000000,971.000000000000000,352.000000000000000,507.000000000000000,1105.000000000000000,91.000000000000000,17401.000000000000000,Professional,Health Care,Finance,Education,Accommodation and Food Service,3134.000000000000000,2078.000000000000000,1800.000000000000000,1506.000000000000000,1311.000000000000000,Outside of Chicago,The Loop,Near North Side,Near West Side,North Center,5061.000000000000000,4755.000000000000000,2225.000000000000000,1360.000000000000000,575.000000000000000,11210.000000000000000,Finance,Professional,Accommodation and Food Service,Retail Trade,Manufacturing,2772.000000000000000,1412.000000000000000,1175.000000000000000,1038.000000000000000,1000.000000000000000,Outside of Chicago,North Center,Lake View,Lincoln Square,Logan Square,5028.000000000000000,575.000000000000000,441.000000000000000,313.000000000000000,306.000000000000000,9162.616054000000076,1309.788844407320084,270.373237863192003,0.206425058,279.277865091328010,0.213223579,46.154703581650203,0.035238278,84.975568863427696,0.064877304,61.140899109703803,0.046679966,76.909061246834796,0.058718672,437.754802638619992,0.334217843,0,0,43.103233468212601,0.032908536,10.099472544347300,0.007710764,4500.000000000000000,4857.000000000000000,1907.000000000000000,3402.000000000000000,8344.000000000000000,490.000000000000000,6322.000000000000000,586.000000000000000,0,98.000000000000000,488.000000000000000,1217.000000000000000,41.000000000000000,79.000000000000000,1097.000000000000000,1165.000000000000000,123.000000000000000,316.000000000000000,726.000000000000000,11245.000000000000000,6922.000000000000000,3055.000000000000000,1268.000000000000000,31961.000000000000000,3447.000000000000000,32066.000000000000000,4771.000000000000000,1039.000000000000000,27295.000000000000000,2239.000000000000000,315.000000000000000,155.000000000000000,182.000000000000000,199.000000000000000,85.000000000000000,360.000000000000000,1197.000000000000000,39.000000000000000,21938.000000000000000,6496.000000000000000,1333.000000000000000,1324.000000000000000,804.000000000000000
